"year","state","county","industry_sector","chemical","total_releases","fugitive_air","stack_air","water","onsite_total","air_releases"
2024,"PA","LEHIGH","Transportation Equipment","Ethylene glycol",422,421,1,0,422,422
2024,"SC","SUMTER","Fabricated Metals","Lead",0,0,0,0,0,0
2024,"SC","GREENVILLE","Transportation Equipment","Chromium",3.729,0,0.246,0.253,0.499,0.246
2024,"LA","ASCENSION PARISH","Petroleum Bulk Terminals","Toluene",0,0,0,0,0,0
2024,"AZ","MARICOPA","Chemicals","Chromium compounds (except for chromite ore mined in the Transvaal Region)",0,0,0,0,0,0
2024,"CO","PUEBLO","Fabricated Metals","Ethylbenzene",2808.59,2680.11,128.48,0,2808.59,2808.59
2024,"TX","MATAGORDA","Chemicals","Zinc compounds",308,0,0,308,308,0
2024,"PA","LAWRENCE","Fabricated Metals","Chromium compounds (except for chromite ore mined in the Transvaal Region)",0,0,0,0,0,0
2024,"TX","SAN PATRICIO","Chemicals","Chlorine",7204,313,6891,0,7204,7204
2024,"TX","ORANGE","Chemicals","Hydrogen sulfide",1721.46,619,925,0,1544,1544
2024,"ME","LINCOLN","Plastics and Rubber","Toluene diisocyanate (mixed isomers)",0,0,0,0,0,0
2024,"MO","ST LOUIS","Chemicals","sec-Butyl alcohol",1813.103,607,1184,0,1791,1791
2024,"IL","COOK","Fabricated Metals","Ammonia",629.024,168,426,0,594,594
2024,"TX","UPTON","Natural Gas Processing","Diethanolamine",0,0,0,0,0,0
2024,"TN","SULLIVAN","Hazardous Waste","Polycyclic aromatic compounds",0,0,0,0,0,0
2024,"GA","CLAYTON","Chemicals","Certain glycol ethers",730,0,1,0,1,1
2024,"MO","ST LOUIS","Transportation Equipment","Methyl isobutyl ketone",4381.64,656.69,3724.95,0,4381.64,4381.64
2024,"KS","SEDGWICK","Transportation Equipment","Manganese",0,0,0,0,0,0
2024,"SD","GRANT","Electric Utilities","Ammonia",9133,2810,6060,0,9133,8870
2024,"SC","RICHLAND","Plastics and Rubber","Styrene",26980,0,26980,0,26980,26980
2024,"TN","SHELBY","Hazardous Waste","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",43051.306,0.543,0.543,0,1.086,1.086
2024,"TX","JEFFERSON","Chemicals","n-Hexane",297,83,214,0,297,297
2024,"MI","WAYNE","Chemicals","Dichloromethane",664.16,5,198.3,0,203.3,203.3
2024,"MN","MARTIN","Chemicals","n-Hexane",5811,11,5800,0,5811,5811
2024,"OK","CANADIAN","Natural Gas Processing","Methanol",801,5,796,0,801,801
2024,"IL","WILL","Machinery","Chromium",10.25,0,0,0,0,0
2024,"ME","CUMBERLAND","Electric Utilities","Benzo[g,h,i]perylene",0.093,0,0.008,0,0.008,0.008
2024,"KY","LYON","Petroleum","Naphthalene",15,2,13,0,15,15
2024,"TN","BRADLEY","Primary Metals","Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",1843.07,94.16,1748.91,0,1843.07,1843.07
2024,"GA","WALTON","Nonmetallic Mineral Product","Lead  And Lead Compounds",0.023,0.023,0.001,0,0.023,0.024
2024,"CT","HARTFORD","Transportation Equipment","Lead",6.625,0.716,0.099,0.458,1.273,0.815
2024,"GA","COWETA","Primary Metals","Ammonia",32351,1491,30600,0,32091,32091
2024,"SC","FAIRFIELD","Computers and Electronic Products","Copper compounds",4.814,0,4.76,0,4.76,4.76
2024,"VA","CHESTERFIELD","Other","Bromochlorodifluoromethane (Halon 1211)",542,542,0,0,542,542
2024,"KY","ROWAN","Plastics and Rubber","Nickel compounds",1581.65,1,213,0,214,214
2024,"LA","ST. CHARLES PARISH","Petroleum","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",25859,0,0,25859,25859,0
2024,"WY","ALBANY","Nonmetallic Mineral Product","Lead compounds",400.081,0.047,0.034,0,400.081,0.081
2024,"AZ","PINAL","Petroleum","Benzo[g,h,i]perylene",0.001,0.001,0,0,0.001,0.001
2024,"NE","WASHINGTON","Chemicals","Ammonia",40936,0,40936,0,40936,40936
2024,"MO","RALLS","Fabricated Metals","Chromium compounds (except for chromite ore mined in the Transvaal Region)",0,0,0,0,0,0
2024,"AZ","MARICOPA","Petroleum Bulk Terminals","Cyclohexane",0,0,0,0,0,0
2024,"WI","WINNEBAGO","Chemicals","Antimony compounds",0,0,0,0,0,0
2024,"OK","TULSA","Machinery","Manganese",2,0,2,0,2,2
2024,"CA","LOS ANGELES","Petroleum","Methanol",2200,0,2200,0,2200,2200
2024,"TX","BRAZORIA","Chemicals","Phenol",277,251,26,0,277,277
2024,"AL","HOUSTON","Fabricated Metals","Lead",0,0,0,0,0,0
2024,"OH","COLUMBIANA","Hazardous Waste","Dibutyl phthalate",37.18,0.64,0.06,0,0.7,0.7
2024,"IL","COOK","Fabricated Metals","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",7259.925,0,0,0,0,0
2024,"TX","HARRIS","Fabricated Metals","Nickel",15,4,0,11,15,4
2024,"CO","WELD","Natural Gas Processing","Ethylbenzene",403,0,13,0,13,13
2024,"WA","LEWIS","Plastics and Rubber","Diisocyanates",0,0,0,0,0,0
2024,"AR","CLAY","Food","Copper compounds",0,0,0,0,0,0
2024,"UT","UINTAH","Petroleum Bulk Terminals","Naphthalene",62,5,57,0,62,62
2024,"CT","LITCHFIELD","Computers and Electronic Products","Copper",0,0,0,0,0,0
2024,"CA","SOLANO","Petroleum","Benzo[g,h,i]perylene",0.606,0.002,0.074,0,0.076,0.076
2024,"IA","CLINTON","Chemicals","Maleic anhydride",127.5,3.8,123.7,0,127.5,127.5
2024,"PA","ARMSTRONG","Electric Utilities","Manganese  And Manganese Compounds",90694,2,121,11793,90694,123
2024,"OH","WASHINGTON","Petroleum Bulk Terminals","Benzo[g,h,i]perylene",0,0,0,0,0,0
2024,"MO","HENRY","Petroleum","1,2,4-Trimethylbenzene",0,0,0,0,0,0
2024,"TX","JOHNSON","Natural Gas Processing","Ethylene glycol",0,0,0,0,0,0
2024,"TX","ELLIS","Nonmetallic Mineral Product","Mercury  And Mercury Compounds",0.22,0,0,0,0,0
2024,"NY","ONONDAGA","Paper","Hydrogen sulfide",13031.4,0,1368.4,0,1368.4,1368.4
2024,"TX","GALVESTON","Chemicals","Styrene",0,0,0,0,0,0
2024,"IL","COOK","Primary Metals","Manganese",752806,29,161,0,190,190
2024,"WI","SHEBOYGAN","Electric Utilities","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",8,0,8,0,8,8
2024,"WV","MARSHALL","Natural Gas Processing","Benzene",13451,94,5,0,99,99
2024,"LA","ST. CHARLES PARISH","Chemicals","Toluene",2558.86,2541.2,17.66,0,2558.86,2558.86
2024,"TX","DALLAS","Chemical Wholesalers","Toluene",148,63,85,0,148,148
2024,"TX","HARRISON","Chemicals","Formaldehyde",8003,1132,6871,0,8003,8003
2024,"MN","HENNEPIN","Chemicals","Acetophenone",10,5,5,0,10,10
2024,"NC","LEE","Plastics and Rubber","Styrene",8583.1,8031,4.1,0,8035.1,8035.1
2024,"PA","NORTHAMPTON","Nonmetallic Mineral Product","Lead  And Lead Compounds",0.061,0.001,0.06,0,0.061,0.061
2024,"UT","DAVIS","Petroleum","Carbonyl sulfide",10,5,5,0,10,10
2024,"VA","FRANKLIN","Wood Products","Arsenic compounds",0,0,0,0,0,0
2024,"TX","HARRIS","Hazardous Waste","2-Propenoic acid, butyl ester, telomer with 2-[[(heptadecafluorooctyl)sulfonyl]methylamino]ethyl 2-propenoate, 2-[methyl[(nonafluorobutyl)sulfonyl]amino]ethyl 2-propenoate, α-(2-methyl-1-oxo-2-propenyl)-ω-hydroxypoly(oxy-1,4-butanediyl), α-(2-methyl-1-oxo-2-propenyl)-ω-[(2-methyl-1-oxo-2-propenyl)oxy]poly(oxy-1,4-butanediyl), 2-[methyl[(pentadecafluoroheptyl)sulfonyl]amino]ethyl 2-propenoate, 2-[methyl[(tridecafluorohexyl)sulfonyl]amino]ethyl 2-propenoate, 2-[methyl[(undecafluoropentyl)sulfonyl]amino]ethyl 2-propenoate and 1-octanethiol",0.01,0,0.01,0,0.01,0.01
2024,"GA","ROCKDALE","Chemicals","Antimony compounds",0,0,0,0,0,0
2024,"AL","COLBERT","Chemicals","Dioxin and dioxin-like compounds",0.049,0,0,0.049,0.049,0
2024,"NY","CHEMUNG","Fabricated Metals","Chromium compounds (except for chromite ore mined in the Transvaal Region)",1695.219,1.96,18.05,0.21,20.22,20.01
2024,"LA","CALCASIEU PARISH","Chemicals","Styrene",1185,839,233,0,1072,1072
2024,"PA","SCHUYLKILL","Nonmetallic Mineral Product","Zinc compounds",0,0,0,0,0,0
2024,"VA","GREENSVILLE","Fabricated Metals","Chromium",7.945,6.378,1.567,0,7.945,7.945
2024,"CO","WELD","Chemicals","Pyridine",55,3,52,0,55,55
2024,"MA","MIDDLESEX","Hazardous Waste","Benzo[g,h,i]perylene",2,0,0,0,0,0
2024,"VA","HALIFAX","Wood Products","Phenol",18203,373,17830,0,18203,18203
2024,"MS","NEWTON","Wood Products","Methanol",60599.71,60599.61,0.1,0,60599.71,60599.71
2024,"MI","MUSKEGON","Chemicals","n-Hexane",836,90,746,0,836,836
2024,"IA","SCOTT","Chemical Wholesalers","Cumene",0.84,0.426,0.414,0,0.84,0.84
2024,"FL","POLK","Food","Copper compounds",0,0,0,0,0,0
2024,"KY","HART","Fabricated Metals","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",750,0,0,0,0,0
2024,"MO","JACKSON","Electric Utilities","Dioxin and dioxin-like compounds",0.421,0,0.421,0,0.421,0.421
2024,"GA","TIFT","Primary Metals","Manganese",0.1,0.08,0.02,0,0.1,0.1
2024,"MO","GREENE","Nonmetallic Mineral Product","Lead  And Lead Compounds",23.067,0,0,0,23.067,0
2024,"WV","HANCOCK","Petroleum","Phenol",53.9,0,14,1,16,14
2024,"NC","BEAUFORT","Chemicals","Polycyclic aromatic compounds",405.4,0,2.2,0,2.2,2.2
2024,"GA","GLYNN","Paper","Chlorine dioxide",1105,5,1100,0,1105,1105
2024,"NC","CABARRUS","Fabricated Metals","Zinc compounds",3059.68,2542.08,101.68,0,3059.68,2643.76
2024,"KY","WARREN","Primary Metals","Manganese",0,0,0,0,0,0
2024,"MO","ST LOUIS","Chemicals","Diisocyanates",0,0,0,0,0,0
2024,"OH","FULTON","Plastics and Rubber","Diisocyanates",0,0,0,0,0,0
2024,"MN","MCLEOD","Food","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",0,0,0,0,0,0
2024,"LA","ST. JAMES PARISH","Petroleum","Lead compounds",115.56,0.38,115.18,0,115.56,115.56
2024,"CA","SAN BERNARDINO","Primary Metals","Ethylbenzene",460,5,173,0,178,178
2024,"FL","HILLSBOROUGH","Nonmetallic Mineral Product","Manganese",33.77,0,2.8,0,2.8,2.8
2024,"SC","YORK","Chemicals","Xylene (mixed isomers)",507,250,250,5,505,500
2024,"TX","HARRIS","Hazardous Waste","Propionaldehyde",0.264,0.001,0.263,0,0.264,0.264
2024,"OH","BUTLER","Chemicals","N,N-Dimethylformamide",0,0,0,0,0,0
2024,"VA","AUGUSTA","Fabricated Metals","Copper",15560.75,6834,4545,21.59,11400.59,11379
2024,"PA","ERIE","Fabricated Metals","Lead  And Lead Compounds",177.5,0,0,0,0,0
2024,"LA","RED RIVER PARISH","Chemicals","Phenanthrene",4,0,4,0,4,4
2024,"NE","DOUGLAS","Fabricated Metals","Manganese",1794,794,0,9,803,794
2024,"AL","TALLADEGA","Chemicals","Diisocyanates",14,0,14,0,14,14
2024,"IA","MONTGOMERY","Electrical Equipment","Lead  And Lead Compounds",130.854,0,22.73,9.46,32.19,22.73
2024,"NE","HOLT","Chemicals","Ethylbenzene",0,0,0,0,0,0
2024,"WI","WAUKESHA","Chemicals","Peracetic acid",0,0,0,0,0,0
2024,"MD","HARFORD","Petroleum","Polycyclic aromatic compounds",0.06,0,0.06,0,0.06,0.06
2024,"TX","COMAL","Nonmetallic Mineral Product","Lead compounds",1068.31,0.01,0.3,0,1068.31,0.31
2024,"NY","GENESEE","Petroleum","Zinc compounds",2288.7,0,0,3.7,3.7,0
2024,"KY","BOYD","Primary Metals","Chromium",32.8,0,1.3,0.5,1.8,1.3
2024,"TN","MARION","Fabricated Metals","Nickel",10,5,5,0,10,10
2024,"IN","HOWARD","Primary Metals","Lead",11.28,1.38,9.88,0,11.26,11.26
2024,"SC","SPARTANBURG","Fabricated Metals","Chromium",4,3,1,0,4,4
2024,"TN","FRANKLIN","Plastics and Rubber","Methyl isobutyl ketone",449,45,404,0,449,449
2024,"AL","GENEVA","Fabricated Metals","Lead",0,0,0,0,0,0
2024,"KY","HARDIN","Transportation Equipment","Ammonia",5899.2,750,750,0,1500,1500
2024,"MO","CAPE GIRARDEAU","Nonmetallic Mineral Product","Copper  And Copper Compounds",13,9,4,0,13,13
2024,"CT","NEW HAVEN","Fabricated Metals","Nickel",0.9,0,0,0,0,0
2024,"UT","TOOELE","Hazardous Waste","Certain glycol ethers",21.444,0,0.444,0,0.444,0.444
2024,"TX","MCLENNAN","Fabricated Metals","Lead",1.487,0,0,0.157,0.157,0
2024,"NY","WAYNE","Computers and Electronic Products","Lead",4.78,2,2,0,4,4
2024,"GA","COBB","Nonmetallic Mineral Product","Lead  And Lead Compounds",0.077,0.074,0.002,0,0.077,0.076
2024,"CA","SHASTA","Fabricated Metals","Chromium",0,0,0,0,0,0
2024,"GA","MORGAN","Chemicals","Cyclohexane",2630.21,250,2380.21,0,2630.21,2630.21
2024,"SC","OCONEE","Transportation Equipment","Manganese",0,0,0,0,0,0
2024,"AL","SHELBY","Nonmetallic Mineral Product","Lead  And Lead Compounds",0,0,0,0,0,0
2024,"LA","WINN PARISH","Chemicals","Formaldehyde",3894,750,3144,0,3894,3894
2024,"AL","CULLMAN","Wood Products","Diisocyanates",45.29,10.93,34.36,0,45.29,45.29
2024,"TX","GREGG","Transportation Equipment","Manganese compounds",11254,21,0,0,21,21
2024,"PR","ARECIBO MUNICIPIO","Machinery","Chromium",3.8,0,0.03,0,0.03,0.03
2024,"CA","LOS ANGELES","Petroleum Bulk Terminals","Silver",0,0,0,0,0,0
2024,"WV","MARSHALL","Chemicals","Methyl acrylate",0,0,0,0,0,0
2024,"MA","BRISTOL","Other","Ethylene oxide",102.4,5,97.4,0,102.4,102.4
2024,"GA","CHATHAM","Paper","Cresol (mixed isomers)",38,38,0,0,38,38
2024,"IL","WILL","Chemicals","Certain glycol ethers",53.67,11.67,0,0,11.67,11.67
2024,"SC","BERKELEY","Electric Utilities","Ammonia",7020,6225,0,795,7020,6225
2024,"OH","CUYAHOGA","Fabricated Metals","Chromium",0,0,0,0,0,0
2024,"NY","SUFFOLK","Electric Utilities","Ammonia",13066,0,13066,0,13066,13066
2024,"MO","ST LOUIS (CITY)","Petroleum","Polycyclic aromatic compounds",0,0,0,0,0,0
2024,"GA","JACKSON","Transportation Equipment","Copper",13.03,0,13.03,0,13.03,13.03
2024,"GA","CLARKE","Chemicals","Triethylamine",144,4,140,0,144,144
2024,"WA","SKAGIT","Petroleum","2,4-Dimethylphenol",35,11,0,18,29,11
2024,"SC","DORCHESTER","Nonmetallic Mineral Product","Naphthalene",20.22,2.8,8.1,0,10.9,10.9
2024,"GA","CLAYTON","Chemicals","Ethylene glycol",5471,1,3,0,4,4
2024,"AL","JEFFERSON","Fabricated Metals","Certain glycol ethers",5159,1709,2215,0,3924,3924
2024,"IN","ELKHART","Primary Metals","Nickel",306,0,306,0,306,306
2024,"WI","JUNEAU","Fabricated Metals","Manganese",3,3,0,0,3,3
2024,"TN","HAMILTON","Hazardous Waste","Diphenylamine",0,0,0,0,0,0
2024,"LA","OUACHITA PARISH","Paper","Polycyclic aromatic compounds",598.4,0,572,0,598.4,572
2024,"PA","ELK","Electrical Equipment","Benzo[g,h,i]perylene",110.15,0.15,110,0,110.15,110.15
2024,"IN","ELKHART","Transportation Equipment","Xylene (mixed isomers)",508,446,62,0,508,508
2024,"IL","WASHINGTON","Transportation Equipment","Certain glycol ethers",545.76,234.94,310.82,0,545.76,545.76
2024,"WV","MARSHALL","Chemicals","Ethyl acrylate",0,0,0,0,0,0
2024,"IN","ELKHART","Wood Products","Diisocyanates",0,0,0,0,0,0
2024,"OK","TULSA","Computers and Electronic Products","Lead",185,0,0,0,0,0
2024,"KY","MORGAN","Petroleum","Mercury compounds",0.277,0.001,0.276,0,0.277,0.277
2024,"OR","CLACKAMAS","Fabricated Metals","Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region)",106.313,0,0.06,0,0.06,0.06
2024,"AL","JEFFERSON","Petroleum Bulk Terminals","Benzene",1530.004,662,868,0,1530,1530
2024,"LA","ST. CHARLES PARISH","Chemicals","Ethylene",121548,27909,93639,0,121548,121548
2024,"IN","RIPLEY","Chemicals","Mercury  And Mercury Compounds",14.6,0,0,0,0,0
2024,"TN","SHELBY","Petroleum Bulk Terminals","n-Hexane",734.618,307.919,426.699,0,734.618,734.618
2024,"TX","LOVING","Natural Gas Processing","Toluene",2428,823,1533,0,2356,2356
2024,"OH","TUSCARAWAS","Chemicals","Copper compounds",3,1,1,0,2,2
2024,"GA","WARE","Wood Products","Chromium",5,0,0,0,0,0
2024,"MA","WORCESTER","Nonmetallic Mineral Product","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",0,0,0,0,0,0
2024,"CT","TOLLAND","Computers and Electronic Products","Nitric acid",0,0,0,0,0,0
2024,"SC","SPARTANBURG","Petroleum","Benzo[g,h,i]perylene",0.012,0.002,0.01,0,0.012,0.012
2024,"MN","KOOCHICHING","Paper","Dioxin and dioxin-like compounds",0.388,0,0.161,0,0.161,0.161
2024,"NC","CATAWBA","Electric Utilities","Vanadium compounds",150220.58,37,180,0,150217,217
2024,"GA","HOUSTON","Nonmetallic Mineral Product","Ammonia",29424,0,29424,0,29424,29424
2024,"OR","MULTNOMAH","Petroleum","Polycyclic aromatic compounds",1.7,0,1.7,0,1.7,1.7
2024,"PA","BERKS","Primary Metals","Manganese",5,5,0,0,5,5
2024,"TX","GALVESTON","Petroleum","n-Hexane",1420.08,1.54,14.71,0,16.25,16.25
2024,"TX","HUTCHINSON","Petroleum","Cobalt  And Cobalt Compounds",71.729,0.1,0,71.2,71.47,0.1
2024,"NC","MECKLENBURG","Fabricated Metals","Copper",0,0,0,0,0,0
2024,"TX","HUTCHINSON","Chemicals","1,3-Butadiene",15831.8,14291.8,1540,0,15831.8,15831.8
2024,"IN","WABASH","Chemicals","Formaldehyde",2118,18,2100,0,2118,2118
2024,"NC","CUMBERLAND","Transportation Equipment","Lead",9.16,0,0,8.22,8.22,0
2024,"CA","SAN BERNARDINO","Fabricated Metals","Copper",4607.47,0,0,0,0,0
2024,"IN","DAVIESS","Food","Zinc compounds",152,0,0,152,152,0
2024,"MO","NODAWAY","Chemicals","n-Hexane",250,0,250,0,250,250
2024,"TX","HARRIS","Hazardous Waste","1,1,2,2-Tetrachloroethane",0.435,0.003,0.432,0,0.435,0.435
2024,"HI","HONOLULU","Petroleum Bulk Terminals","Naphthalene",7,7,0,0,7,7
2024,"PR","SAN JUAN MUNICIPIO","Wood Products","Copper compounds",0,0,0,0,0,0
2024,"PA","BUTLER","Chemicals","Chromium compounds (except for chromite ore mined in the Transvaal Region)",42494,0,0,0,0,0
2024,"AL","ESCAMBIA","Paper","Ammonia",127630,500,55000,72000,127630,55500
2024,"TX","ORANGE","Petroleum Bulk Terminals","Toluene",448.36,193.58,57.19,0.93,251.7,250.77
2024,"CA","LOS ANGELES","Chemicals","Peracetic acid",85,44,41,0,85,85
2024,"PA","FRANKLIN","Chemicals","Certain glycol ethers",0,0,0,0,0,0
2024,"TX","MCLENNAN","Nonmetallic Mineral Product","Lead",0.008,0.008,0,0,0.008,0.008
2024,"IL","ST. CLAIR","Petroleum Bulk Terminals","Benzo[g,h,i]perylene",0,0,0,0,0,0
2024,"NC","BLADEN","Food","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",3668983,0,0,3636354,3636354,0
2024,"MI","ALPENA","Nonmetallic Mineral Product","Ammonia",37690.9,4982.64,32708.26,0,37690.9,37690.9
2024,"AL","LAUDERDALE","Furniture","Xylene (mixed isomers)",13012,0,13012,0,13012,13012
2024,"AZ","MARICOPA","Fabricated Metals","Chromium",1,1,0,0,1,1
2024,"NY","ALBANY","Nonmetallic Mineral Product","Phenol",4.36,3.92,0.44,0,4.36,4.36
2024,"GA","APPLING","Machinery","Manganese",7,7,0,0,7,7
2024,"OH","COLUMBIANA","Primary Metals","Zinc compounds",183.37,104.13,74.24,5,183.37,178.37
2024,"TX","FORT BEND","Chemicals","Ammonia",11.6,6.6,0,0,6.6,6.6
2024,"TX","JEFFERSON","Petroleum Bulk Terminals","Polycyclic aromatic compounds",4.8,1.76,0.1,2.84,4.7,1.86
2024,"OH","COLUMBIANA","Hazardous Waste","2,4,5-Trichlorophenol",402.44,0.01,0.3,0,0.31,0.31
2024,"CT","NEW HAVEN","Chemicals","Ethylene glycol",29,8,21,0,29,29
2024,"IN","MARION","Computers and Electronic Products","Lead  And Lead Compounds",4624.001,1,1,0,2,2
2024,"NV","NYE","Hazardous Waste","Formaldehyde",13308.213,0.466,0.127,0,13276.593,0.593
2024,"IN","GRANT","Primary Metals","Nickel",25.71,1.04,0.98,5,7.02,2.02
2024,"GA","COBB","Petroleum Bulk Terminals","Cumene",6,3,3,0,6,6
2024,"TX","NUECES","Hazardous Waste","Nonylphenol Ethoxylates",49642.272,0,0,0,46593.88,0
2024,"UT","DAVIS","Petroleum Bulk Terminals","Toluene",810,240,570,0,810,810
2024,"CA","ORANGE","Computers and Electronic Products","Nitric acid",0,0,0,0,0,0
2024,"IN","PERRY","Transportation Equipment","Chromium",0,0,0,0,0,0
2024,"WI","WALWORTH","Machinery","Diisocyanates",0,0,0,0,0,0
2024,"TX","HARRIS","Chemicals","Isoprene",4726,4600,61,65,4726,4661
2024,"CA","LOS ANGELES","Petroleum Bulk Terminals","Polycyclic aromatic compounds",322.97,301.48,2.4,0,303.88,303.88
2024,"NC","GASTON","Chemicals","Toluene-2,4-diisocyanate",0,0,0,0,0,0
2024,"OK","KAY","Chemicals","Ammonia",185393,99680,85713,0,185393,185393
2024,"WI","BROWN","Chemicals","Xylene (mixed isomers)",60358,250,3115,0,3365,3365
2024,"WA","PIERCE","Petroleum","n-Hexane",15474.01,9332,6139,3.01,15474.01,15471
2024,"FL","GADSDEN","Wood Products","Chromium compounds (except for chromite ore mined in the Transvaal Region)",0,0,0,0,0,0
2024,"TX","MORRIS","Chemicals","2,4-Dimethylphenol",0,0,0,0,0,0
2024,"CA","SOLANO","Petroleum","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",490000,0,0,490000,490000,0
2024,"NC","RANDOLPH","Chemicals","Acetaldehyde",17071.22,262,16678,0,16940,16940
2024,"NY","SUFFOLK","Fabricated Metals","Chromium",0,0,0,0,0,0
2024,"VA","PITTSYLVANIA","Chemicals","Butyl acrylate",500,250,250,0,500,500
2024,"CA","LOS ANGELES","Petroleum Bulk Terminals","Benzo[g,h,i]perylene",0,0,0,0,0,0
2024,"TX","HARRIS","Electrical Equipment","Manganese",0,0,0,0,0,0
2024,"IL","WILL","Chemicals","Benzyl chloride",39,38,1,0,39,39
2024,"ME","AROOSTOOK","Food","Propylene oxide",1666,1054,612,0,1666,1666
2024,"OH","PUTNAM","Transportation Equipment","Chromium",0,0,0,0,0,0
2024,"NC","GUILFORD","Fabricated Metals","Manganese",5,0,5,0,5,5
2024,"TN","HAMILTON","Chemical Wholesalers","Lead",0,0,0,0,0,0
2024,"KS","BUTLER","Petroleum","Anthracene",1,1,0,0,1,1
2024,"TN","KNOX","Nonmetallic Mineral Product","Lead  And Lead Compounds",0.06,0,0.06,0,0.06,0.06
2024,"WA","SNOHOMISH","Fabricated Metals","Copper",0,0,0,0,0,0
2024,"KY","WEBSTER","Food","Copper compounds",0,0,0,0,0,0
2024,"WV","BROOKE","Fabricated Metals","Certain glycol ethers",4457,1966,2491,0,4457,4457
2024,"LA","WEST BATON ROUGE PARISH","Chemicals","Ammonia",8328,4754,3334,240,8328,8088
2024,"WI","DANE","Chemicals","Acetonitrile",59.4,2.4,57,0,59.4,59.4
2024,"UT","SALT LAKE","Metal Mining","Cyanide compounds",4065.86,2678.568,0,819.906,4065.86,2678.568
2024,"AL","DALE","Food","Manganese compounds",0,0,0,0,0,0
2024,"NJ","MIDDLESEX","Hazardous Waste","Xylene (mixed isomers)",70.41,8.84,61.4,0,70.24,70.24
